reg;week;P_f;P_h;P;pop_f;pop_h;cl_age90;pop
94;2020-S37;48;37;85;16782;16579;29;33361
94;2020-S37;21;20;41;23044;20580;39;43624
94;2020-S37;21;18;39;23065;22140;49;45205
94;2020-S37;19;26;45;24549;23421;59;47970
94;2020-S37;11;11;22;23212;21883;69;45095
94;2020-S37;11;11;22;19544;17141;79;36685
94;2020-S37;4;6;10;11227;8178;89;19405
94;2020-S37;1;0;1;3332;1447;90;4779
94;2020-S37;155;156;311;177745;166934;0;344679
01;2020-S38;8;10;18;19979;20155;09;40134
01;2020-S38;60;64;124;24994;25489;19;50483
01;2020-S38;83;68;151;17868;16690;29;34558
01;2020-S38;102;63;165;22328;14821;39;37149
01;2020-S38;115;101;216;28652;20276;49;48928
01;2020-S38;113;96;209;33264;27260;59;60524
01;2020-S38;74;69;143;27135;23978;69;51113
01;2020-S38;25;40;65;18401;14661;79;33062
01;2020-S38;16;19;35;9633;6375;89;16008
01;2020-S38;7;1;8;3410;1510;90;4920
01;2020-S38;603;531;1134;205664;171215;0;376879
02;2020-S38;4;5;9;16881;17110;09;33991
02;2020-S38;8;9;17;21410;21604;19;43014
02;2020-S38;10;18;28;16017;15479;29;31496
02;2020-S38;19;17;36;19825;14455;39;34280
02;2020-S38;13;11;25;24719;18248;49;42967
02;2020-S38;19;26;45;34361;28310;59;62671
02;2020-S38;6;8;14;28061;24495;69;52556
02;2020-S38;3;3;6;18231;15278;79;33509
02;2020-S38;0;3;3;11090;7677;89;18767
02;2020-S38;0;1;1;3992;1506;90;5498
02;2020-S38;82;101;184;194587;164162;0;358749
03;2020-S38;5;7;12;31123;30920;09;62043
03;2020-S38;18;15;33;29370;29268;19;58638
03;2020-S38;17;6;23;21458;18963;29;40421
03;2020-S38;23;9;32;21276;18326;39;39602
03;2020-S38;10;9;20;18164;16593;49;34757
03;2020-S38;8;17;25;13469;13557;59;27026
03;2020-S38;4;6;10;8776;8670;69;17446
03;2020-S38;1;1;2;3777;3591;79;7368
03;2020-S38;1;1;2;1649;1072;89;2721
03;2020-S38;0;0;0;485;184;90;669
03;2020-S38;87;71;159;149547;141144;0;290691
04;2020-S38;23;20;43;60314;61377;09;121691
04;2020-S38;55;50;105;66065;68387;19;134452
04;2020-S38;57;33;90;51059;47156;29;98215
04;2020-S38;48;19;67;58788;45780;39;104568
04;2020-S38;36;26;62;61408;52207;49;113615
04;2020-S38;53;42;95;64838;60759;59;125597
04;2020-S38;20;26;46;47008;42843;69;89851
04;2020-S38;20;15;35;25509;21184;79;46693
04;2020-S38;3;3;6;13168;7647;89;20815
04;2020-S38;0;0;0;3209;1253;90;4462
04;2020-S38;315;234;549;451366;408593;0;859959
05;2020-S38;0;0;0;362.366008612902;341.338819562748;09;703.704828175651
05;2020-S38;0;0;0;353.376145114279;370.349735405642;19;723.725880519921
05;2020-S38;0;0;0;218.593559489256;256.539602589476;29;475.133162078732
05;2020-S38;0;0;0;404.225408693299;360.321910454353;39;764.547319147651
05;2020-S38;0;0;0;520.067953604221;497.108383964256;49;1017.17633756848
05;2020-S38;1;0;1;468.146063921917;510.087601910415;59;978.233665832332
05;2020-S38;0;0;0;340.368470050554;334.366842191253;69;674.735312241807
05;2020-S38;0;0;0;212.598666888387;192.597753227106;79;405.196420115493
05;2020-S38;0;0;0;148.727797095705;61.8681715431829;89;210.595968638888
05;2020-S38;0;0;0;32.9601271090696;10.9909785719784;90;43.9511056810479
05;2020-S38;1;0;1;3061.43020057959;2935.56979942041;0;5997
06;2020-S38;0;1;1;42583;42380;09;84963
06;2020-S38;12;4;18;33369;31925;19;65294
06;2020-S38;17;9;26;21571;15080;29;36651
06;2020-S38;11;16;27;21550;16147;39;37697
06;2020-S38;12;12;24;14193;13939;49;28132
06;2020-S38;5;6;11;7171;7597;59;14768
06;2020-S38;1;2;3;3629;4117;69;7746
06;2020-S38;1;1;2;1577;1457;79;3034
06;2020-S38;0;0;0;531;474;89;1005
06;2020-S38;0;0;0;88;93;90;181
06;2020-S38;59;51;112;146262;133209;0;279471
07;2020-S38;0;0;0;485;549;09;1034
07;2020-S38;0;0;0;403;432;19;835
07;2020-S38;0;1;1;764;841;29;1605
07;2020-S38;0;1;1;824;928;39;1752
07;2020-S38;1;1;2;788;1020;49;1808
07;2020-S38;0;1;1;678;870;59;1548
07;2020-S38;2;1;3;360;382;69;742
07;2020-S38;0;0;0;231;190;79;421
07;2020-S38;0;0;0;114;67;89;181
07;2020-S38;0;0;0;24;11;90;35
07;2020-S38;3;5;8;4671;5290;0;9961
08;2020-S38;0;2;2;2715.22592983026;2997.75551488675;09;5712.98144471701
08;2020-S38;0;1;1;2778.51901080978;3160.9156459093;19;5939.43465671908
08;2020-S38;5;4;9;2080.8882988764;1718.16634315323;29;3799.05464202964
08;2020-S38;3;6;9;2701.8582062647;1896.52641413317;39;4598.38462039786
08;2020-S38;3;2;5;3151.45861023308;2460.52498233809;49;5611.98359257117
08;2020-S38;8;2;10;2620.29868333099;2422.23566154656;59;5042.53434487755
08;2020-S38;8;6;14;1621.44173420671;1438.58325779464;69;3060.02499200135
08;2020-S38;0;1;1;626.575909335673;526.358467843651;79;1152.93437717932
08;2020-S38;0;0;0;205.018522985054;140.993639349697;89;346.012162334751
08;2020-S38;0;0;0;50.0325684687745;20.62259870351;90;70.6551671722846
08;2020-S38;27;24;51;18551.3174743414;16782.6825256586;0;35334
11;2020-S38;296;327;648;783071;811785;09;1594856
11;2020-S38;1247;1249;2555;761456;784653;19;1546109
11;2020-S38;3056;2788;5858;850145;801772;29;1651917
11;2020-S38;2047;1900;3962;914360;843488;39;1757848
11;2020-S38;1522;1385;2918;845609;826202;49;1671811
11;2020-S38;1268;1084;2365;793566;745070;59;1538636
11;2020-S38;662;710;1382;628649;549192;69;1177841
11;2020-S38;281;296;578;434606;358356;79;792962
11;2020-S38;162;130;292;261425;162933;89;424358
11;2020-S38;93;42;135;89253;32619;90;121872
11;2020-S38;10637;9919;20722;6362140;5916070;0;12278210
24;2020-S38;39;38;80;139720;144686;09;284406
24;2020-S38;121;110;234;152979;161185;19;314164
24;2020-S38;183;185;368;122237;126536;29;248773
24;2020-S38;153;111;266;150359;142009;39;292368
24;2020-S38;122;100;222;161829;158758;49;320587
24;2020-S38;105;86;191;172552;168011;59;340563
24;2020-S38;71;43;114;172509;158177;69;330686
24;2020-S38;47;28;75;129428;110593;79;240021
24;2020-S38;35;34;69;87342;56882;89;144224
24;2020-S38;25;11;36;31210;12071;90;43281
24;2020-S38;901;746;1655;1320165;1238908;0;2559073
27;2020-S38;35;53;88;143373;149679;09;293052
27;2020-S38;137;165;304;160962;173003;19;333965
27;2020-S38;196;181;378;133746;142254;29;276000
27;2020-S38;134;133;267;160004;155407;39;315411
27;2020-S38;144;79;223;172333;169564;49;341897
27;2020-S38;115;104;219;189979;183788;59;373767
27;2020-S38;74;64;138;192591;178206;69;370797
27;2020-S38;47;42;89;146876;127546;79;274422
27;2020-S38;42;25;67;96896;61575;89;158471
27;2020-S38;14;9;23;33148;12109;90;45257
27;2020-S38;938;855;1796;1429908;1353131;0;2783039
28;2020-S38;65;83;151;180735;186856;09;367591
28;2020-S38;220;201;427;200125;213621;19;413746
28;2020-S38;306;307;613;168922;173007;29;341929
28;2020-S38;255;200;455;196628;188487;39;385115
28;2020-S38;238;209;448;205396;201699;49;407095
28;2020-S38;184;159;343;222002;213866;59;435868
28;2020-S38;133;98;233;224688;203758;69;428446
28;2020-S38;61;60;121;163192;135543;79;298735
28;2020-S38;56;34;90;109691;65377;89;175068
28;2020-S38;43;16;59;37222;12685;90;49907
28;2020-S38;1561;1368;2941;1708601;1594899;0;3303500
32;2020-S38;140;199;343;358062;373689;09;731751
32;2020-S38;883;884;1776;387045;406742;19;793787
32;2020-S38;1228;1285;2520;342304;348587;29;690891
32;2020-S38;607;542;1157;382485;369972;39;752457
32;2020-S38;623;520;1146;382510;376716;49;759226
32;2020-S38;472;432;906;386937;376527;59;763464
32;2020-S38;275;232;510;371211;330938;69;702149
32;2020-S38;165;127;294;250542;201459;79;452001
32;2020-S38;89;66;157;163399;89786;89;253185
32;2020-S38;41;19;60;48384;15367;90;63751
32;2020-S38;4524;4308;8872;3072879;2889783;0;5962662
44;2020-S38;44;44;88;291525;306839;09;598364
44;2020-S38;264;235;501;320255;339504;19;659759
44;2020-S38;345;400;745;302020;314428;29;616448
44;2020-S38;195;191;387;342222;333292;39;675514
44;2020-S38;133;117;250;349727;344491;49;694218
44;2020-S38;136;118;254;381371;373239;59;754610
44;2020-S38;86;82;168;367165;335850;69;703015
44;2020-S38;49;56;105;250387;215436;79;465823
44;2020-S38;44;35;79;170825;105192;89;276017
44;2020-S38;26;5;31;51248;16731;90;67979
44;2020-S38;1325;1284;2613;2826745;2685002;0;5511747
52;2020-S38;32;28;63;213594;223900;09;437494
52;2020-S38;249;210;470;240818;255197;19;496015
52;2020-S38;239;299;540;197010;200630;29;397640
52;2020-S38;144;134;278;231204;224885;39;456089
52;2020-S38;165;137;302;243874;243418;49;487292
52;2020-S38;127;116;243;244100;239116;59;483216
52;2020-S38;69;78;147;241796;221345;69;463141
52;2020-S38;37;45;82;177805;149903;79;327708
52;2020-S38;33;23;56;119561;75822;89;195383
52;2020-S38;12;8;20;42559;15260;90;57819
52;2020-S38;1107;1078;2201;1952321;1849476;0;3801797
53;2020-S38;44;43;89;173813;182358;09;356171
53;2020-S38;219;184;403;202720;214740;19;417460
53;2020-S38;357;365;725;163116;173196;29;336312
53;2020-S38;124;128;252;190526;187674;39;378200
53;2020-S38;105;88;193;212098;212015;49;424113
53;2020-S38;121;114;235;223699;219176;59;442875
53;2020-S38;52;56;108;227435;209274;69;436709
53;2020-S38;39;36;75;169992;140910;79;310902
53;2020-S38;43;22;65;118117;69883;89;188000
53;2020-S38;19;3;22;37370;12267;90;49637
53;2020-S38;1123;1039;2167;1718886;1621493;0;3340379
75;2020-S38;94;102;199;293104;305291;09;598395
75;2020-S38;347;354;709;337141;357785;19;694926
75;2020-S38;558;572;1131;295024;300618;29;595642
75;2020-S38;415;310;726;347871;331233;39;679104
75;2020-S38;364;313;679;384742;372771;49;757513
75;2020-S38;276;269;545;413361;390880;59;804241
75;2020-S38;158;182;340;425623;384060;69;809683
75;2020-S38;103;121;224;325086;276298;79;601384
75;2020-S38;124;59;183;213986;139308;89;353294
75;2020-S38;115;43;158;77600;28200;90;105800
75;2020-S38;2555;2328;4898;3113538;2886444;0;5999982
76;2020-S38;112;111;228;305956;318589;09;624545
76;2020-S38;704;765;1485;338942;356969;19;695911
76;2020-S38;1131;1220;2354;316210;319570;29;635780
76;2020-S38;495;444;939;356758;337587;39;694345
76;2020-S38;448;403;853;376541;363812;49;740353
76;2020-S38;398;332;730;402608;383750;59;786358
76;2020-S38;213;230;444;394889;358997;69;753886
76;2020-S38;138;141;279;308664;263806;79;572470
76;2020-S38;132;60;192;195838;129272;89;325110
76;2020-S38;93;23;116;69372;26728;90;96100
76;2020-S38;3870;3733;7630;3065778;2859080;0;5924858
84;2020-S38;171;208;385;459549;481088;09;940637
84;2020-S38;630;660;1296;487711;511905;19;999616
84;2020-S38;1195;1232;2429;443824;451094;29;894918
84;2020-S38;706;585;1291;512522;493262;39;1005784
84;2020-S38;686;575;1262;520248;515106;49;1035354
84;2020-S38;566;513;1079;529611;514848;59;1044459
84;2020-S38;332;288;620;486720;439940;69;926660
84;2020-S38;175;200;375;372151;315211;79;687362
84;2020-S38;167;131;298;237198;150524;89;387722
84;2020-S38;128;28;156;81185;28680;90;109865
84;2020-S38;4757;4421;9193;4130719;3901658;0;8032377
93;2020-S38;149;148;297;268834;283093;09;551927
93;2020-S38;487;498;988;280751;296087;19;576838
93;2020-S38;829;661;1492;254404;255552;29;509956
93;2020-S38;669;559;1230;310704;288398;39;599102
93;2020-S38;597;443;1041;325559;305827;49;631386
93;2020-S38;589;460;1049;353104;325389;59;678493
93;2020-S38;325;339;664;336327;296459;69;632786
93;2020-S38;202;204;406;279820;229699;79;509519
93;2020-S38;135;104;239;171274;113716;89;284990
93;2020-S38;73;28;101;58896;21758;90;80654
93;2020-S38;4058;3444;7512;2639673;2415978;0;5055651
94;2020-S38;2;2;4;16311;17433;09;33744
94;2020-S38;15;9;25;16679;18132;19;34811
94;2020-S38;27;29;57;16782;16579;29;33361
94;2020-S38;13;15;28;23044;20580;39;43624
94;2020-S38;14;12;26;23065;22140;49;45205
94;2020-S38;15;15;30;24549;23421;59;47970
94;2020-S38;10;13;23;23212;21883;69;45095
94;2020-S38;7;9;16;19544;17141;79;36685
94;2020-S38;7;2;9;11227;8178;89;19405
94;2020-S38;3;0;3;3332;1447;90;4779
94;2020-S38;113;106;221;177745;166934;0;344679
01;2020-S39;4;12;16;19979;20155;09;40134
01;2020-S39;66;56;123;24994;25489;19;50483
01;2020-S39;62;58;120;17868;16690;29;34558
01;2020-S39;96;53;149;22328;14821;39;37149
01;2020-S39;124;82;206;28652;20276;49;48928
01;2020-S39;112;87;199;33264;27260;59;60524
01;2020-S39;75;77;152;27135;23978;69;51113
01;2020-S39;29;40;69;18401;14661;79;33062
01;2020-S39;13;19;32;9633;6375;89;16008
01;2020-S39;3;1;4;3410;1510;90;4920
01;2020-S39;584;486;1071;205664;171215;0;376879
02;2020-S39;6;3;9;16881;17110;09;33991
02;2020-S39;12;18;30;21410;21604;19;43014
02;2020-S39;19;18;37;16017;15479;29;31496
02;2020-S39;30;27;57;19825;14455;39;34280
02;2020-S39;26;22;48;24719;18248;49;42967
02;2020-S39;28;26;54;34361;28310;59;62671
02;2020-S39;14;11;26;28061;24495;69;52556
02;2020-S39;3;3;7;18231;15278;79;33509
02;2020-S39;2;1;4;11090;7677;89;18767
02;2020-S39;1;0;1;3992;1506;90;5498
02;2020-S39;141;129;273;194587;164162;0;358749
03;2020-S39;4;5;10;31123;30920;09;62043
03;2020-S39;16;22;44;29370;29268;19;58638
03;2020-S39;21;16;37;21458;18963;29;40421
03;2020-S39;22;18;41;21276;18326;39;39602
03;2020-S39;10;10;20;18164;16593;49;34757
03;2020-S39;7;7;14;13469;13557;59;27026
03;2020-S39;4;1;6;8776;8670;69;17446
03;2020-S39;4;2;6;3777;3591;79;7368
03;2020-S39;1;0;1;1649;1072;89;2721
03;2020-S39;0;0;0;485;184;90;669
03;2020-S39;89;81;179;149547;141144;0;290691
04;2020-S39;21;23;44;60314;61377;09;121691
04;2020-S39;75;80;155;66065;68387;19;134452
04;2020-S39;41;39;80;51059;47156;29;98215
04;2020-S39;41;26;67;58788;45780;39;104568
04;2020-S39;40;14;54;61408;52207;49;113615
04;2020-S39;39;27;66;64838;60759;59;125597
04;2020-S39;11;16;27;47008;42843;69;89851
04;2020-S39;16;7;23;25509;21184;79;46693
04;2020-S39;2;3;5;13168;7647;89;20815
04;2020-S39;1;0;1;3209;1253;90;4462
04;2020-S39;287;236;523;451366;408593;0;859959
05;2020-S39;0;0;0;362.366008612902;341.338819562748;09;703.704828175651
05;2020-S39;0;0;0;353.376145114279;370.349735405642;19;723.725880519921
05;2020-S39;0;0;0;218.593559489256;256.539602589476;29;475.133162078732
05;2020-S39;0;0;0;404.225408693299;360.321910454353;39;764.547319147651
05;2020-S39;0;0;0;520.067953604221;497.108383964256;49;1017.17633756848
05;2020-S39;0;0;0;468.146063921917;510.087601910415;59;978.233665832332
05;2020-S39;0;0;0;340.368470050554;334.366842191253;69;674.735312241807
05;2020-S39;0;0;0;212.598666888387;192.597753227106;79;405.196420115493
05;2020-S39;0;0;0;148.727797095705;61.8681715431829;89;210.595968638888
05;2020-S39;0;0;0;32.9601271090696;10.9909785719784;90;43.9511056810479
05;2020-S39;0;0;0;3061.43020057959;2935.56979942041;0;5997
06;2020-S39;1;0;1;42583;42380;09;84963
06;2020-S39;5;9;15;33369;31925;19;65294
06;2020-S39;14;4;18;21571;15080;29;36651
06;2020-S39;21;13;34;21550;16147;39;37697
06;2020-S39;10;11;21;14193;13939;49;28132
06;2020-S39;3;5;8;7171;7597;59;14768
06;2020-S39;0;1;1;3629;4117;69;7746
06;2020-S39;0;2;2;1577;1457;79;3034
06;2020-S39;0;1;1;531;474;89;1005
06;2020-S39;0;0;0;88;93;90;181
06;2020-S39;54;46;101;146262;133209;0;279471
07;2020-S39;0;0;0;485;549;09;1034
07;2020-S39;1;0;1;403;432;19;835
07;2020-S39;2;1;3;764;841;29;1605
07;2020-S39;0;2;2;824;928;39;1752
07;2020-S39;1;1;2;788;1020;49;1808
07;2020-S39;2;1;3;678;870;59;1548
07;2020-S39;0;2;2;360;382;69;742
07;2020-S39;0;1;1;231;190;79;421
07;2020-S39;0;0;0;114;67;89;181
07;2020-S39;0;0;0;24;11;90;35
07;2020-S39;6;8;14;4671;5290;0;9961
08;2020-S39;0;0;0;2715.22592983026;2997.75551488675;09;5712.98144471701
08;2020-S39;0;1;1;2778.51901080978;3160.9156459093;19;5939.43465671908
08;2020-S39;6;1;7;2080.8882988764;1718.16634315323;29;3799.05464202964
08;2020-S39;6;2;8;2701.8582062647;1896.52641413317;39;4598.38462039786
08;2020-S39;2;2;4;3151.45861023308;2460.52498233809;49;5611.98359257117
08;2020-S39;5;4;9;2620.29868333099;2422.23566154656;59;5042.53434487755
08;2020-S39;1;2;3;1621.44173420671;1438.58325779464;69;3060.02499200135
08;2020-S39;3;1;4;626.575909335673;526.358467843651;79;1152.93437717932
08;2020-S39;0;0;0;205.018522985054;140.993639349697;89;346.012162334751
08;2020-S39;0;0;0;50.0325684687745;20.62259870351;90;70.6551671722846
08;2020-S39;23;13;36;18551.3174743414;16782.6825256586;0;35334
11;2020-S39;191;215;423;783071;811785;09;1594856
11;2020-S39;1238;1168;2450;761456;784653;19;1546109
11;2020-S39;3282;2839;6129;850145;801772;29;1651917
11;2020-S39;2263;2147;4412;914360;843488;39;1757848
11;2020-S39;1633;1485;3120;845609;826202;49;1671811
11;2020-S39;1479;1228;2709;793566;745070;59;1538636
11;2020-S39;770;755;1525;628649;549192;69;1177841
11;2020-S39;347;341;689;434606;358356;79;792962
11;2020-S39;196;179;375;261425;162933;89;424358
11;2020-S39;98;49;147;89253;32619;90;121872
11;2020-S39;11507;10421;22020;6362140;5916070;0;12278210
24;2020-S39;22;12;35;139720;144686;09;284406
24;2020-S39;93;96;195;152979;161185;19;314164
24;2020-S39;204;156;360;122237;126536;29;248773
24;2020-S39;133;101;234;150359;142009;39;292368
24;2020-S39;97;90;187;161829;158758;49;320587
24;2020-S39;105;81;186;172552;168011;59;340563
24;2020-S39;61;63;124;172509;158177;69;330686
24;2020-S39;48;64;112;129428;110593;79;240021
24;2020-S39;34;30;64;87342;56882;89;144224
24;2020-S39;20;7;27;31210;12071;90;43281
24;2020-S39;817;700;1524;1320165;1238908;0;2559073
27;2020-S39;27;40;68;143373;149679;09;293052
27;2020-S39;127;149;279;160962;173003;19;333965
27;2020-S39;224;211;435;133746;142254;29;276000
27;2020-S39;139;98;238;160004;155407;39;315411
27;2020-S39;133;96;229;172333;169564;49;341897
27;2020-S39;127;118;245;189979;183788;59;373767
27;2020-S39;87;66;153;192591;178206;69;370797
27;2020-S39;54;53;107;146876;127546;79;274422
27;2020-S39;38;30;68;96896;61575;89;158471
27;2020-S39;14;4;18;33148;12109;90;45257
27;2020-S39;970;866;1841;1429908;1353131;0;2783039
28;2020-S39;63;46;111;180735;186856;09;367591
28;2020-S39;194;189;393;200125;213621;19;413746
28;2020-S39;346;296;642;168922;173007;29;341929
28;2020-S39;231;203;435;196628;188487;39;385115
28;2020-S39;192;178;370;205396;201699;49;407095
28;2020-S39;168;142;310;222002;213866;59;435868
28;2020-S39;123;111;234;224688;203758;69;428446
28;2020-S39;64;79;143;163192;135543;79;298735
28;2020-S39;79;34;113;109691;65377;89;175068
28;2020-S39;49;17;66;37222;12685;90;49907
28;2020-S39;1509;1295;2817;1708601;1594899;0;3303500
32;2020-S39;117;126;244;358062;373689;09;731751
32;2020-S39;790;737;1530;387045;406742;19;793787
32;2020-S39;1157;1162;2326;342304;348587;29;690891
32;2020-S39;589;515;1108;382485;369972;39;752457
32;2020-S39;596;454;1054;382510;376716;49;759226
32;2020-S39;506;477;986;386937;376527;59;763464
32;2020-S39;317;262;581;371211;330938;69;702149
32;2020-S39;178;173;351;250542;201459;79;452001
32;2020-S39;128;88;217;163399;89786;89;253185
32;2020-S39;55;21;76;48384;15367;90;63751
32;2020-S39;4434;4018;8477;3072879;2889783;0;5962662
44;2020-S39;32;29;61;291525;306839;09;598364
44;2020-S39;187;166;355;320255;339504;19;659759
44;2020-S39;286;324;610;302020;314428;29;616448
44;2020-S39;163;150;313;342222;333292;39;675514
44;2020-S39;136;121;257;349727;344491;49;694218
44;2020-S39;134;121;255;381371;373239;59;754610
44;2020-S39;99;90;189;367165;335850;69;703015
44;2020-S39;41;42;83;250387;215436;79;465823
44;2020-S39;34;27;61;170825;105192;89;276017
44;2020-S39;23;7;30;51248;16731;90;67979
44;2020-S39;1135;1077;2214;2826745;2685002;0;5511747
52;2020-S39;21;27;49;213594;223900;09;437494
52;2020-S39;244;219;467;240818;255197;19;496015
52;2020-S39;316;325;642;197010;200630;29;397640
52;2020-S39;159;151;310;231204;224885;39;456089
52;2020-S39;163;152;315;243874;243418;49;487292
52;2020-S39;127;126;253;244100;239116;59;483216
52;2020-S39;89;72;161;241796;221345;69;463141
52;2020-S39;57;57;114;177805;149903;79;327708
52;2020-S39;41;31;72;119561;75822;89;195383
52;2020-S39;21;6;27;42559;15260;90;57819
52;2020-S39;1238;1166;2410;1952321;1849476;0;3801797
53;2020-S39;25;29;55;173813;182358;09;356171
53;2020-S39;197;186;385;202720;214740;19;417460
53;2020-S39;330;343;679;163116;173196;29;336312
53;2020-S39;121;126;247;190526;187674;39;378200
53;2020-S39;121;97;218;212098;212015;49;424113
53;2020-S39;112;107;219;223699;219176;59;442875
53;2020-S39;52;53;105;227435;209274;69;436709
53;2020-S39;33;25;58;169992;140910;79;310902
53;2020-S39;28;18;46;118117;69883;89;188000
53;2020-S39;15;8;25;37370;12267;90;49637
53;2020-S39;1034;992;2037;1718886;1621493;0;3340379
75;2020-S39;61;64;126;293104;305291;09;598395
75;2020-S39;332;377;713;337141;357785;19;694926
75;2020-S39;534;577;1111;295024;300618;29;595642
75;2020-S39;284;285;569;347871;331233;39;679104
75;2020-S39;283;231;514;384742;372771;49;757513
75;2020-S39;235;210;445;413361;390880;59;804241
75;2020-S39;141;171;313;425623;384060;69;809683
75;2020-S39;91;89;180;325086;276298;79;601384
75;2020-S39;69;39;108;213986;139308;89;353294
75;2020-S39;53;13;66;77600;28200;90;105800
75;2020-S39;2084;2058;4148;3113538;2886444;0;5999982
76;2020-S39;73;86;164;305956;318589;09;624545
76;2020-S39;606;678;1297;338942;356969;19;695911
